location,year,catch,direct_consumption,fishmeal_and_fish_oil,other_usage
Malaysia,2004,2218431.1269084094,2025027.5984818533,151168.750487903,42234.77793865301
Malaysia,2005,2079211.3864496544,1864468.7831203707,160892.54356000197,53850.05976928199
Malaysia,2006,2154043.581254321,1937784.468272855,156727.60841006294,59531.50457140301
Malaysia,2007,2221331.50344327,2002265.140334132,153634.74892276904,65431.61418636899
Malaysia,2008,2229335.530671343,2014108.383085105,146130.54968421898,69096.59790201898
Malaysia,2009,2217233.0506787747,2034719.1455260245,119978.176631125,62535.72852162502
Malaysia,2010,2279067.2609797902,2091858.162482336,119238.51976922704,67970.57872822705
Malaysia,2011,2173219.738703288,1997621.175800428,111838.26998278,63760.29292008
Malaysia,2012,2344332.89881861,2159245.7998893457,117876.34005543198,67210.75887383199
Malaysia,2013,2369938.3636924555,2183664.112487404,118630.69893342596,67643.55227162597
Malaysia,2014,2318506.103190495,2131237.428777796,119270.7779351,67997.8964776
Malaysia,2015,2384891.1471068733,2192848.085470957,122310.552971208,69732.50866470802
Malaysia,2016,2500339.742376998,2498094.59096131,1122.575707844,1122.575707844
Malaysia,2017,2311770.6994821094,2309698.2944754297,1036.2025033399996,1036.2025033399996
Malaysia,2018,2376279.6773028737,2374157.793233476,1060.942034699,1060.942034699
Mauritania,1950,13425.554099576597,13377.761720856995,44.81754651379999,2.9748322058000003
Mauritania,1951,14221.9072884878,14169.089577628,49.6593476484,3.1583632114
Mauritania,1952,17082.347378307193,17020.064050587996,58.34307187810001,3.940255841099999
Mauritania,1953,18446.2097409316,18375.306557936,66.65067170029998,4.252511295299999
Mauritania,1954,19302.1721187616,19225.894561033,71.8379543383,4.4396033903
Mauritania,1955,22071.926554417,21973.761508488,93.033393406,5.131652523
Mauritania,1956,19843.8442393656,19760.164828964,79.0935910638,4.5858193378
Mauritania,1957,20700.280609153,20607.236645507,88.22011168399997,4.823851962000001
Mauritania,1958,24908.9390445444,24816.012304646,86.83735659869998,6.089383299699998
Mauritania,1959,29319.65156228659,29199.458595543,112.9786192363,7.214347507299999
Mauritania,1960,23442.638196767195,23361.799036348995,75.2144691711,5.624691247100001
Mauritania,1961,26053.054318460006,25972.26432151501,74.51032341200002,6.279673532999999
Mauritania,1962,27742.796113575405,27652.37045063101,83.5937617637,6.8319011807
Mauritania,1963,27487.89212002041,27396.719273995004,84.49395424069998,6.678891784699999
Mauritania,1964,32744.023576646403,32624.64204243,111.1418261342,8.239708082199998
Mauritania,1965,42832.76126759841,42663.57169055501,158.2298728637,10.959704179699994
Mauritania,1966,46269.274699509406,46096.02772873401,161.44095584870004,11.8060149267
Mauritania,1967,89050.73612447079,88606.97818873198,421.8265824704,21.931353268399995
Mauritania,1968,133827.94046096638,133115.19527063298,680.6474465857,32.097743747699994
Mauritania,1969,106031.41101428922,105573.786535945,430.5823444401001,27.04213390409999
Mauritania,1970,118907.1207806928,118420.72694291,430.7927719969001,55.60106578589999
Mauritania,1971,124208.2034323478,123762.585346504,390.0822440274,55.5358418164
Mauritania,1972,103839.15361966303,103344.90109519503,442.6260939865,51.62643048149999
Mauritania,1973,113462.37405407523,112866.40669251604,537.0258399686002,58.9415215906
Mauritania,1974,128186.53116718942,127595.76558257602,528.6150872307002,62.15049738270002
Mauritania,1975,113154.79607616617,112580.04254836898,516.6081387676,58.14538902959999
Mauritania,1976,126091.24885985702,125432.97957615202,592.3076349064996,65.9616487985
Mauritania,1977,110161.640876637,109664.416853912,443.2600060390001,53.96401668600001
Mauritania,1978,102708.5964137148,102333.200838845,330.86792838390005,44.5276464859
Mauritania,1979,88602.39711644742,88216.87526819202,347.0934598391999,38.42838841620001
Mauritania,1980,105878.43352471724,105345.11914689204,482.3775157235999,50.936862101600006
Mauritania,1981,238479.83768279324,237845.21737385404,564.4593605691002,70.16094837009997
Mauritania,1982,280045.88485509134,279343.375181717,626.4817770807,76.02789629369998
Mauritania,1983,283503.50003415265,283062.2104784998,377.2257273493999,64.0638283034
Mauritania,1984,324298.6201402275,323831.1745085889,408.3268442263,59.11878741230001
Mauritania,1985,313289.62921690394,312804.87812715914,421.2713182898999,63.47977145489999
Mauritania,1986,342821.88150472706,342388.2155959551,369.7225302530002,63.943378519
Mauritania,1987,352585.32611536904,352178.56717538106,341.181669184,65.57727080400001
Mauritania,1988,332886.445127161,332566.839253356,260.041781622,59.564092183
Mauritania,1989,277092.833728597,276869.70571428695,176.33814749799998,46.78986681199999
Mauritania,1990,241135.372751958,240972.07764124,125.48684087600002,37.808269842
Mauritania,1991,224410.405060562,224242.55820445897,128.699952921,39.146903182
Mauritania,1992,264776.47329444694,264579.1061359949,154.39757636199997,42.96958209
Mauritania,1993,335825.675385941,335569.751260862,207.74666858000003,48.177456499
Mauritania,1994,303515.9688758389,303233.7401065369,232.577340647,49.65142865499999
Mauritania,1995,236554.85366171392,236159.1137812859,337.76091883,57.978961598
Mauritania,1996,290685.4375107371,290177.6619040231,436.323213556,71.45239315799998
Mauritania,1997,354900.72367643105,354307.08624425106,526.264467052,67.372965128
Mauritania,1998,294942.8260512532,294190.74152731715,677.209806733,74.87471720299999
Mauritania,1999,263351.940715077,262520.81795358896,755.6474407370002,75.475320751
Mauritania,2000,261017.279669424,260133.027566772,803.2937208300001,80.95838182200004
Mauritania,2001,272687.42661435786,271609.3618650209,988.0630465220004,90.00170281500002
Mauritania,2002,302806.997651953,301512.579941219,1189.22312577,105.194584964
Mauritania,2003,373773.4428018529,372163.9631243149,1468.8244897339998,140.655187804
Mauritania,2004,475302.90566235,473154.27344296494,1952.706896198,195.92532318699995
Mauritania,2005,522865.74636185,520094.59760485095,2529.842558441,241.306198558
Mauritania,2006,345363.46820147405,343974.11140649405,1270.219170115,119.13762486500002
Mauritania,2007,475284.59183466405,473532.8506328421,1591.679343097,160.06185872500006
Mauritania,2008,410869.06250161,409205.5732594041,1522.0302289409997,141.459013265
Mauritania,2009,408609.128758936,406625.764938356,1819.937899331,163.425921249
Mauritania,2010,461586.81333486,458873.102953686,2499.076174071,214.634207103
Mauritania,2011,517736.79408180766,513133.086479573,4269.878587971801,333.8290142628
Mauritania,2012,581407.4247584922,576580.4967328428,4450.7309375907,376.1970880587001
Mauritania,2013,596779.7223116,590412.4240353971,6019.902288310901,347.3959878919
Mauritania,2014,615669.5853789921,609138.0982305988,6098.7629740616,432.72417433160007
Mauritania,2015,609011.8223874858,602787.1043706503,5798.480000035201,426.23801680020006
Mauritania,2016,791151.7807873574,790472.1434146741,339.8186863415999,339.8186863415999
Mauritania,2017,889767.0939440599,889017.84192732,374.62600837,374.62600837
Mauritania,2018,1083598.0446436782,1082650.6306433962,473.7070001409999,473.7070001409999
Mexico,1950,504605.38967508514,501144.25778398913,3230.5659455480004,230.565945548
Mexico,1951,517133.70110291895,513660.84748274495,3236.4268100870004,236.426810087
Mexico,1952,477504.351318173,476176.489185635,1163.931066269,163.931066269
Mexico,1953,519355.622116986,518048.79220749607,1153.414954745,153.414954745
Mexico,1954,523899.3346586451,522514.8447177711,1242.2449704369994,142.244970437
Mexico,1955,613634.0826681898,612268.1153299558,1212.9836691170003,152.983669117
Mexico,1956,676617.0107158183,674009.6776655542,2443.666525132,163.666525132
Mexico,1957,658399.7193772101,656457.15202505,1791.28367608,151.28367608000002
Mexico,1958,776190.0382629046,772861.5136043687,3154.286079268,174.23857926799997
Mexico,1959,897516.8884476819,893241.738855956,4087.598545862999,187.551045863
Mexico,1960,978868.93885981,974591.880674086,4059.029092862,218.029092862
Mexico,1961,1075827.2008779424,1070849.9643710505,4737.118253446,240.11825344600004
Mexico,1962,1050554.7623815846,1046485.3852779688,3828.188551808,241.188551808
Mexico,1963,1078624.301550103,1073979.4650283968,4414.418260852999,230.41826085300005
Mexico,1964,850686.5953440629,845456.621460221,4999.486941920999,230.486941921
Mexico,1965,783781.7288743731,777415.8711571171,6096.428858628003,269.42885862799994
Mexico,1966,887924.0900317761,881001.6104639501,6594.239783913001,328.239783913
Mexico,1967,996007.4051507022,984965.2230399102,10598.591055395998,443.591055396
Mexico,1968,896668.9400201018,887535.7253666199,8758.107326740997,375.107326741
Mexico,1969,870051.8714649061,862777.5195588801,7017.675953012999,256.675953013
Mexico,1970,1016476.683483184,1001823.27094865,14361.622272266995,291.790262267
Mexico,1971,1100960.881662748,1078144.49217401,22512.52820436901,303.86128436900003
Mexico,1972,1161442.281438082,1130874.57961033,30223.350913875995,344.350913876
Mexico,1973,1185289.9462139274,1146517.1330462194,38466.739593854,306.0735738539999
Mexico,1974,1050982.393027569,963038.7885191108,87314.24028922903,629.364219229
Mexico,1975,1085994.073895531,948829.8856590588,136364.384118236,799.804118236
Mexico,1976,956678.0022502948,789426.4648085668,166274.85372086402,976.6837208640002
Mexico,1977,973326.9688156268,756607.284978987,214767.60191832,1952.0819183200003
Mexico,1978,1517367.4532765776,1262879.9429705697,252367.79515300403,2119.7151530040005
Mexico,1979,1805793.386193036,1475837.6913684902,327080.767412273,2874.927412273
Mexico,1980,2116675.004502564,1622360.594700622,490650.40490097104,3664.004900970999
Mexico,1981,2540099.892391526,2001755.734481,534112.9839552632,4231.173955262999
Mexico,1982,2240635.7048300407,1673647.1352143805,563400.6848078301,3587.88480783
Mexico,1983,1834047.7272689687,1472876.8260653587,359829.615601805,1341.2856018049995
Mexico,1984,1864971.8219868303,1558985.1905101505,304317.48073833995,1669.1507383400003
Mexico,1985,1972386.510368933,1580517.926141651,389996.21211364085,1872.372113641
Mexico,1986,2076505.4161531045,1633958.1107110723,440978.752721016,1568.5527210159996
Mexico,1987,2208334.289570112,1727140.1072267,479169.7511717059,2024.431171706
Mexico,1988,2062415.210555708,1640583.74805326,420291.2362512239,1540.2262512240002
Mexico,1989,2193491.70817231,1730626.35659726,461383.505787525,1481.8457875250003
Mexico,1990,2136527.360359906,1900135.30178295,235819.34928847803,572.7092884780001
Mexico,1991,2208551.585783298,1949829.37027495,258013.98525417395,708.230254174
Mexico,1992,1865792.3934065136,1647701.27309028,217576.56305261707,514.557263617
Mexico,1993,1856497.8079007016,1646389.5656746898,209637.90677100603,470.335455006
Mexico,1994,1965089.227923404,1745579.0754063798,219008.373627012,501.778890012
Mexico,1995,2186125.521913424,1921409.7306959496,263925.459687737,790.331529737
Mexico,1996,2258218.113146068,1931453.33809315,326118.5856844591,646.1893684590001
Mexico,1997,2314637.187610366,1961455.00010179,352578.33901728794,603.848491288
Mexico,1998,1893822.649913538,1627904.641328706,265420.844292416,497.1642924160001
Mexico,1999,1916686.0058988312,1644056.7563390972,272084.7232008669,544.5263588669999
Mexico,2000,1991858.3161153377,1616056.5712802878,375268.21268252505,533.5321525249999
Mexico,2001,2057425.6880077245,1592343.1128060606,464656.932469332,425.642732332
Mexico,2002,2128186.2828037,1639029.605861188,469570.9253131559,19585.751629356
Mexico,2003,2194459.568548023,1755208.292672983,421611.86887187,17639.407003170003
Mexico,2004,1910182.6151543977,1536959.802567084,358200.01679365686,15022.795793657004
Mexico,2005,2041191.441605402,1633385.9442092,390475.3154218511,17330.181974350995
Mexico,2006,2126777.143349353,1669842.2990987191,437565.9159672171,19368.928283417004
Mexico,2007,2243755.8275901694,1689873.2431664255,529239.2442512721,24643.340172472
Mexico,2008,2355186.499710522,1700107.8718798745,628564.651065324,26513.976765324005
Mexico,2009,2327975.174978445,1626616.206360011,672827.1856416169,28531.78297681701
Mexico,2010,2213829.5665470194,1602919.5292549992,586183.3064623099,24726.730829709995
Mexico,2011,2383965.379955808,1735383.3061990954,625049.405176906,23532.668579806003
Mexico,2012,2275550.4734641453,1576387.3908327955,680675.3883122749,18487.694319074995
Mexico,2013,2290000.873357897,1593170.3328482949,672557.081474851,24273.459034750995
Mexico,2014,2287332.2562088114,1787438.3544376998,477581.7544534559,22312.147317656
Mexico,2015,2374480.7737609097,2001596.7245249,356691.8735852841,16192.175650726003
Mexico,2016,2406802.458715774,2405160.0075926,821.2255615870001,821.2255615870001
Mexico,2017,2577565.919561544,2575750.830635,907.544463272,907.544463272
Mexico,2018,2661227.02038872,2659243.5295490543,991.745419833,991.745419833
Morocco,1950,321470.215874858,298295.18073513,22961.055418879,213.979720849
Morocco,1951,274710.827148948,240716.261708124,33826.71163156299,167.85380926100007
Morocco,1952,329676.1933377249,284239.89706494595,45220.59870597798,215.697566801
Morocco,1953,331764.5848292721,263893.4925424121,67654.92034962703,216.17193723300005
Morocco,1954,272180.182114149,230478.397828296,41533.73856696602,168.04571888699994
Morocco,1955,261745.42772140304,228420.26545631603,33172.758737153024,152.403527934
Morocco,1956,285396.62501019496,260816.617444784,24400.787896506,179.219668905
Morocco,1957,344886.0232836281,292588.32660499495,52065.20938942211,232.4872892111001
Morocco,1958,372564.742563376,286719.076377342,85592.72890048099,252.937285553
Morocco,1959,346569.0536762331,273129.3359150931,73204.97093400202,234.746827138
Morocco,1960,353429.90738227806,273720.5225167231,79469.35128969199,240.03357586300004
Morocco,1961,364590.88684790704,277916.79316852003,86420.202197457,253.89148193
Morocco,1962,368725.47732592,275486.221775722,92984.077352729,255.17819746900005
Morocco,1963,385032.3733246049,284510.3311625989,100254.50383578298,267.538326223
Morocco,1964,416390.94190109294,308881.5718767659,107217.874280616,291.495743711
Morocco,1965,442638.743346059,328443.20293764595,113874.53598920903,321.004419204
Morocco,1966,588082.280695953,465864.4262764211,121759.719205138,458.135214394
Morocco,1967,517031.827312312,385148.632355024,131491.13021903706,392.0647382510001
Morocco,1968,451006.15331521,324082.86703472,126591.89542935604,331.390851134
Morocco,1969,472440.25629595295,349357.98178255395,122735.22308126902,347.05143213
Morocco,1970,417683.97984068905,298748.47637119907,118636.375404073,299.1280654170001
Morocco,1971,390130.2976065851,276169.8374097241,113680.68697555,279.77322131100016
Morocco,1972,429478.10482482886,319452.1800957329,109717.140250803,308.78447829299995
Morocco,1973,611234.7520825092,504114.0428225832,106637.36974053703,483.3395193890001
Morocco,1974,470226.0118839529,368031.64520148287,101847.99759815904,346.36908431100017
Morocco,1975,408283.2426150841,308864.11586244,99127.691067949,291.435684695
Morocco,1976,468728.02010894014,375299.4734017692,93076.23820191696,352.3085052539999
Morocco,1977,438984.065064428,392755.4047385361,45917.800117192994,310.86020869899994
Morocco,1978,473364.559474678,396060.10118782,76954.64287895295,349.815407905
Morocco,1979,474924.32482951984,411078.7491691848,63500.53021685502,345.0454434800002
Morocco,1980,553577.1841629478,469587.0278575239,83596.998755822,393.157549602
Morocco,1981,637289.5295977328,556423.5636973098,80418.536873612,447.429026811
Morocco,1982,616451.5213779248,552001.7670323258,64039.15725421898,410.59709138
Morocco,1983,731954.2492103259,632364.6602799251,99087.9042424139,501.6846879868999
Morocco,1984,770387.4016755947,671869.5407411997,97994.063443615,523.7974907800001
Morocco,1985,801523.5207411975,732307.4222634695,68670.40806975302,545.690407975
Morocco,1986,953973.6731189102,819177.0465761031,134140.84747366107,655.779069146
Morocco,1987,836475.718482877,725831.438168273,110090.93623785098,553.3440767530001
Morocco,1988,918978.6530069268,806471.8780797897,111882.62635269004,624.1485744470001
Morocco,1989,881188.9849196104,750125.5542997554,130452.678365129,610.7522547259998
Morocco,1990,1071479.7878193832,953679.6353304804,117055.01368020895,745.1388086939999
Morocco,1991,1129551.327458091,1010875.7107988552,117892.64647386696,782.970185369
Morocco,1992,1062067.5709441518,965776.9061328268,95570.762702298,719.902109027
Morocco,1993,1180670.3456708868,1022052.1821048198,157794.67841039694,823.48515567
Morocco,1994,1399764.3882054645,1141678.5087667706,257062.473498674,1023.4059400199998
Morocco,1995,1508423.5080720335,1085581.5689432118,421716.9650058068,1124.9741230150005
Morocco,1996,1183540.6368616098,903634.999298073,279076.26183631783,829.3757272189999
Morocco,1997,1407074.108100684,1143735.188348014,262309.53071497503,1029.3890376950003
Morocco,1998,1279280.623122819,1071479.3885409208,206881.67518286305,919.559399035
Morocco,1999,1302467.9255805712,1080339.7702219991,221199.499770428,928.655588144
Morocco,2000,1555679.5221842616,1474943.0167993256,79613.89890354598,1122.6064813899998
Morocco,2001,1824451.3172840136,1753738.4683469527,69309.598992026,1403.2499450350003
Morocco,2002,1575817.7463957698,1493560.0475895298,76057.66117167998,6200.037634559999
Morocco,2003,1506739.4849354243,1370570.0797192631,130017.875659021,6151.529557139997
Morocco,2004,1493252.7183268578,1423119.9372674578,63996.29691901901,6136.484140380999
Morocco,2005,1582085.840146743,1386201.2079672508,189705.216622604,6179.415556888
Morocco,2006,1373025.4988257445,1192821.1242317094,174164.74320844095,6039.631385594
Morocco,2007,1350951.4599020751,1222114.196307552,122822.65405428303,6014.6095402400015
Morocco,2008,1469407.5101017712,1174143.3243269671,289117.4100193692,6146.775755434999
Morocco,2009,1624644.4182883776,1243748.9853123964,374660.6024825371,6234.830493443999
Morocco,2010,1607480.257770799,1159509.0996408202,441735.844999497,6235.313130481999
Morocco,2011,1315543.3574478182,964295.09713774,346876.25281674607,4372.007493331999
Morocco,2012,1561288.5034444146,1118806.2976972077,436822.45313032,5659.752616887002
Morocco,2013,1680678.6276153745,1214082.9404120406,460723.769046762,5871.918156572
Morocco,2014,1802811.155670512,1280371.43198243,515693.3413750212,6746.382313061001
Morocco,2015,1649161.9011463828,1202034.0140474108,440505.091524057,6622.795574915
Morocco,2016,1695765.157680135,1694277.4904970808,743.8335915270001,743.8335915270001
Morocco,2017,1719763.6474775998,1718257.5651441296,753.0411667350002,753.0411667350002
Morocco,2018,1672279.4531107706,1670822.8915262774,728.2807922464999,728.2807922464999
Myanmar,1950,189949.047790137,189948.254357417,0.39671636,0.39671636
Myanmar,1951,201195.04675593204,201193.91944439203,0.56365577,0.56365577
Myanmar,1952,212812.025123918,212810.220095816,0.902514051,0.902514051
Myanmar,1953,224038.883802837,223329.86863147892,76.72984859600001,632.2853227620001
Myanmar,1954,235983.229507964,234715.68851674203,78.21512719599998,1189.325864026
Myanmar,1955,247210.09923492803,245372.47049122,85.48220037099999,1752.146543337
Myanmar,1956,262553.182937761,260151.87996728,89.543330315,2311.7596401660003
Myanmar,1957,263628.74650183,260662.783426889,94.095656246,2871.867418695
Myanmar,1958,264807.963956009,261285.91316590103,94.360511133,3427.690278975
Myanmar,1959,266019.326838335,261936.42812181,97.00629082999998,3985.892425695
Myanmar,1960,267279.556393778,262648.545592335,93.286336352,4537.724465091
Myanmar,1961,268577.265789875,263391.70956577,92.778913724,5092.7773103810005
Myanmar,1962,269989.946908258,264244.273308276,95.059400138,5650.614199844001
Myanmar,1963,271429.743953373,265132.113004777,93.25983848900002,6204.371110106999
Myanmar,1964,272798.87524524896,265943.026746963,94.59390864,6761.254589646
Myanmar,1965,274493.96048610104,267088.435684408,91.653865531,7313.870936162
Myanmar,1966,276019.640091483,268057.267411037,92.297419495,7870.075260950999
Myanmar,1967,293807.453237989,285273.101218852,100.510084336,8433.841934801
Myanmar,1968,306865.90250807605,297762.937224371,107.039072983,8995.926210722
Myanmar,1969,323713.6703715561,314057.11020164704,106.057953511,9550.502216398
Myanmar,1970,341484.117769756,331258.770254685,112.674572999,10112.672942071998
Myanmar,1971,352047.763225256,341263.385405322,114.41125526199998,10669.966564672
Myanmar,1972,364180.385433157,352824.548650666,122.363457348,11233.473325143
Myanmar,1973,374754.08557359694,362877.23252158496,105.098100635,11771.754951377
Myanmar,1974,346090.18059603503,333674.62285287504,96.672412564,12318.885330596
Myanmar,1975,396859.92440646194,383847.49042256194,117.332330922,12895.101652978
Myanmar,1976,413123.819621344,399556.06123271305,117.21245569899996,13450.545932932002
Myanmar,1977,429597.613454673,415451.7364413309,128.496957464,14017.380055878
Myanmar,1978,449481.847945517,434744.976216355,146.21683437,14590.654894792
Myanmar,1979,468345.581036818,453055.58186929295,144.998848055,15145.000319470002
Myanmar,1980,488891.3273492151,473030.17112923606,152.803379948,15708.352840031
Myanmar,1981,509199.3094407269,492763.3536869619,162.422313317,16273.533440448002
Myanmar,1982,515916.761914915,498937.62076328,156.238294618,16822.902857017
Myanmar,1983,513768.0477078349,496240.4608831,152.685242494,17374.901582241
Myanmar,1984,539007.89772397,520924.547095872,152.789457175,17930.561170923
Myanmar,1985,575031.000944745,556364.7911095769,166.440470622,18499.769364545995
Myanmar,1986,618843.1575155259,599575.084032525,189.59193687,19078.481546131
Myanmar,1987,626894.141694019,607092.7521546,178.476422935,19622.913116484
Myanmar,1988,650391.656844151,630030.180699229,180.743717083,20180.732427839
Myanmar,1989,686115.806590578,650245.838411537,194.720825567,35675.247353474006
Myanmar,1990,698621.02333671,647278.465976093,190.749122613,51151.808238004
Myanmar,1991,690810.1755738128,623973.6619045839,197.45751327200003,66639.05615595699
Myanmar,1992,697733.79195555,615404.398674464,203.625967495,82125.767313591
Myanmar,1993,707982.928547194,610175.465874101,202.397340062,97605.065333031
Myanmar,1994,714320.843361401,601051.178172696,193.229250124,113076.435938581
Myanmar,1995,720531.5888565788,591776.1291521358,195.861141862,128559.59856258098
Myanmar,1996,728519.9487194419,584285.8335204888,194.922598427,144039.19260052597
Myanmar,1997,758103.0224224941,598367.5064523852,205.353635642,159530.162334467
Myanmar,1998,813432.75687462,638174.571590612,226.418204954,175031.76707905403
Myanmar,1999,898152.8957394217,707343.1931969548,20388.89235868299,170420.810183784
Myanmar,2000,1041661.4581179108,835297.6860895642,40552.6510476657,165811.12098068075
Myanmar,2001,1100807.3752679436,878903.6459950197,60709.355515954,161194.37375697002
Myanmar,2002,1186433.8760272858,949001.3275988308,80860.473605005,156572.07482344998
Myanmar,2003,1210953.8056650052,958005.1949335004,101005.234895809,151943.37583569603
Myanmar,2004,1292868.379239558,1039860.205213336,121161.989138819,131846.184887403
Myanmar,2005,1301109.483806102,1048090.06865848,141294.595661488,111724.81948613396
Myanmar,2006,1368820.680882794,1103214.29127274,116598.67928174704,149007.710328307
Myanmar,2007,1367617.0926737469,1104341.286189454,137773.133896512,125502.67258778102
Myanmar,2008,1341778.214497479,1075956.3584760495,108751.29149644297,157070.56452498602
Myanmar,2009,1317925.9335924855,1059636.1222297398,93872.011651936,164417.79971081
Myanmar,2010,1355933.3835820418,1088321.08225506,148975.726959713,118636.574367269
Myanmar,2011,1355586.6595480177,1087474.7764096898,149253.822685964,118858.060452364
Myanmar,2012,1306923.103358737,1049356.16824172,143383.58698000998,114183.348137007
Myanmar,2013,1255698.477457868,1009645.53538937,136973.89930691902,109079.042761579
Myanmar,2014,1294183.2030424378,1039682.52128833,141676.753975179,112823.927778929
Myanmar,2015,1283646.01806501,1031648.84805612,140283.086249655,111714.083759235
Myanmar,2016,1365983.573202764,1364797.9632028402,592.804999962,592.804999962
Myanmar,2017,1447102.0602155176,1445838.9742154398,631.5430000389999,631.5430000389999
Myanmar,2018,1311847.47215143,1310701.61215135,572.9300000400001,572.9300000400001
Namibia,1965,1337.7928179280002,1336.6364871,0.578165414,0.578165414
Namibia,1966,6477.467506444,6471.19340118,3.137052632,3.137052632
Namibia,1967,6614.977601446001,6608.5878631000005,3.194869173,3.194869173
Namibia,1968,6744.830843634,6738.33313521,3.248854212,3.248854212
Namibia,1969,6871.769479476,6865.16676035,3.301359563,3.301359563
Namibia,1970,8495.835871328,8487.631077279999,4.102397024,4.102397024
Namibia,1971,8617.071997230001,8608.76804044,4.151978395,4.151978395
Namibia,1972,8735.471594964,8727.07136402,4.200115472,4.200115472
Namibia,1973,8850.973688852,8842.48004874,4.246820056,4.246820056
Namibia,1974,8963.492282916002,8954.908075030002,4.292103943,4.292103943
Namibia,1975,11047.749155197998,11037.12770124,5.310726979,5.310726979
Namibia,1976,13391.313774963,13347.01181579,37.73730608,6.564653093
Namibia,1977,15794.553116828,15734.30654706,52.45755788,7.789011887999999
Namibia,1978,17557.827255079,17480.46769735,68.6598079,8.699749829
Namibia,1979,19681.512555772,19584.92919861,86.78652309999998,9.796834062
Namibia,1980,19042.419450947,18949.93599701,83.01779608,9.465657857
Namibia,1981,19665.98459672,19566.58119105,89.60194594000001,9.80145973
Namibia,1982,20486.369926949003,20379.79268262,96.34136207,10.235882259
Namibia,1983,20903.759249945,20790.35982844,102.93049923,10.468922275
Namibia,1984,21418.372584681005,21298.008195870003,109.6138122,10.750576611
Namibia,1985,20985.741946283,20871.08274815,104.13178293,10.527415203
Namibia,1986,21993.515203337,21872.04809192,110.4140309,11.053080517
Namibia,1987,55107.096101674,54954.02445255001,129.1074512,23.964197924
Namibia,1988,57546.40435397401,57384.609960550006,136.370371841,25.424021583
Namibia,1989,37384.540571376994,37234.22577183,133.540057246,16.774742301
Namibia,1990,450200.16659602587,449648.8346122599,336.96360247900003,214.36838128700003
Namibia,1991,347656.1751207021,347197.0541779001,293.776042719,165.34490008299997
Namibia,1992,708713.438387303,707922.8499003,453.094106251,337.494380752
Namibia,1993,840170.0710666677,839255.1488593997,514.945863314,399.976343954
Namibia,1994,698987.5764133822,698213.3021704002,444.149409175,330.124833807
Namibia,1995,609121.038875963,608366.149701,466.418520579,288.470654384
Namibia,1996,550642.379050168,549993.3895592,388.3303969,260.659094068
Namibia,1997,542301.4761495959,541706.2572216659,338.061656238,257.157271692
Namibia,1998,645131.421369163,644424.040401305,412.577680842,294.803287016
Namibia,1999,616746.9416927509,616051.1373406999,404.9520146020001,290.85233744900006
Namibia,2000,627296.2196875921,626554.1278229002,447.0934546,294.99841009200003
Namibia,2001,579622.203214096,579017.1856215,336.00893623,269.008656366
Namibia,2002,658901.825950596,658179.8377265,410.23154464999993,311.756679446
Namibia,2003,675614.9690019131,674898.4170249001,398.9279740730001,317.6240029400001
Namibia,2004,602574.3270034249,601916.4507250999,372.54150957600007,285.33476874900003
Namibia,2005,591601.344028329,591022.696644797,299.7521418139999,278.8952417179999
Namibia,2006,537217.983740783,536693.7674164,271.57822893400004,252.63809544900005
Namibia,2007,434545.771739464,434118.538183396,221.251234438,205.98232163
Namibia,2008,394830.7381871941,394397.51449058007,246.216456222,187.007240392
Namibia,2009,404569.6157416781,404191.0867435201,189.264499079,189.264499079
Namibia,2010,430384.171560856,429977.56133726,203.305111798,203.305111798
Namibia,2011,482519.297482146,482066.011469,226.64300657300004,226.64300657300004
Namibia,2012,543738.458906142,543221.8530153399,258.302945401,258.302945401
Namibia,2013,561563.154223552,561027.0716218699,268.04130084099995,268.04130084099995
Namibia,2014,514930.6373870159,514439.4138869499,245.611750033,245.611750033
Namibia,2015,579732.1349309899,579175.6975819,278.218674545,278.218674545
Namibia,2016,583008.3129703819,582447.48178754,280.415591421,280.415591421
Namibia,2017,563543.5709744822,562999.4695239803,272.050725251,272.050725251
Namibia,2018,553377.7282113598,552848.6566148298,264.53579826500004,264.53579826500004
New Zealand,1950,75301.854633008,75237.81646719,32.019082909,32.019082909
New Zealand,1951,75111.546043254,75047.77601763,31.885012812000003,31.885012812000003
New Zealand,1952,77215.48792524498,77149.80392516499,32.84200004,32.84200004
New Zealand,1953,78495.557716295,78428.754506801,33.40160474699999,33.40160474699999
New Zealand,1954,79693.733701773,79625.894702173,33.91949979999999,33.91949979999999
New Zealand,1955,85243.78310094001,85170.836406128,36.473347406,36.473347406
New Zealand,1956,88286.90069349598,88211.21327586599,37.84370881500001,37.84370881500001
New Zealand,1957,90165.58237962502,90088.263979113,38.659200256000005,38.659200256000005
New Zealand,1958,90989.954422708,90912.001764236,38.976329236,38.976329236
New Zealand,1959,95301.225545463,95219.385945213,40.919800125,40.919800125
New Zealand,1960,102147.886419946,102059.84400442,44.02120776300001,44.02120776300001
New Zealand,1961,99669.50110473498,99583.90433393496,42.7983854,42.7983854
New Zealand,1962,95942.320846457,95860.302972187,41.008937135,41.008937135
New Zealand,1963,96354.37581268602,96272.111780898,41.132015894,41.132015894
New Zealand,1964,104009.680552215,103920.542236981,44.569157617,44.569157617
New Zealand,1965,112428.888221926,112332.219801618,48.334210154,48.334210154
New Zealand,1966,128683.48784894696,128572.18359623296,55.65212635699999,55.65212635699999
